idProduccion;Clasificacion_Produccion;Tipo_Produccion;Validacion_Produccion;N_Registro_Produccion;Descripcion_Produccion;Nombre_Produccion;Informacion_Adicional_Produccion;Autores_Produccion;Col_Grupo_Codigo_GrupLAC
373;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;24 ;Publicado en revista especializada ;Effects on lifetime of low voltage conductors due to stationary power quality disturbances ;Colombia, DYNA ISSN: 0012-7360, 2015 vol:82 fasc: 192 págs: 44 - 51, DOI:DOI:http://dx.doi.org/10.15446/dyna.v82.192.48568 ;FABIO ANDRES PAVAS MARTINEZ, IVAN CAMILO DURAN TOVAR, OSCAR GERMAN DUARTE VELASCO, ;nro=00000000000422;
374;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;25 ;Publicado en revista especializada ;An epidemiological approach to assess risk factors and current distortion incidence on distribution networks ;Colombia, DYNA ISSN: 0012-7360, 2015 vol:82 fasc: 192 págs: 101 - 108, DOI:DOI:http://dx.doi.org/10.15446/dyna.v82.192.48585 ;FABIO ANDRES PAVAS MARTINEZ, LUIS EDUARDO GALLEGO VEGA, MIGUEL FERNANDO ROMERO LOZANO, ;nro=00000000000422;
375;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;26 ;Publicado en revista especializada ;Effects on lifetime of low voltage conductors due to stationary power quality disturbances ;Colombia, Dyna ISSN: 0012-7353, 2015 vol:82 fasc: 192 págs: 44 - 51, DOI:http://dx.doi.org/10.15446/dyna.v82n192.48568 ;IVAN CAMILO DURAN TOVAR, FABIO ANDRES PAVAS MARTINEZ, OSCAR GERMAN DUARTE VELASCO, ;nro=00000000000422;
376;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;27 ;Publicado en revista especializada ;Contribution to Lightning Parameters Study Based on Some American Tropical Regions Observations ;Estados Unidos, Ieee Journal Of Selected Topics In Applied Earth Observations And Remote Sensing ISSN: 1939-1404, 2015 vol:I fasc: págs: 1 - 8, DOI: ;HORACIO TORRES SANCHEZ, ;nro=00000000000422;
377;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;28 ;Publicado en revista especializada ;Evaluación del impacto de la introducción de fuentes no convencionales de energía en el portafolio de generación de un generador ;Colombia, Energética ISSN: 0120-9833, 2015 vol:45 fasc: N/A págs: 33 - 39, DOI:10.15446/energetica ;JUAN SEBASTIAN GUZMAN FERIA, HARLEY FRANCISCO SUAREZ BERMUDEZ, EDUARDO ALIRIO MOJICA NAVA, HENRY CAMILO TORRES VALDERRAMA, ;nro=00000000000422;
378;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;29 ;Publicado en revista especializada ;Contribution to Lightning Parameters Study Based on Some American Tropical Regions Observations ;Estados Unidos, Ieee Journal Of Selected Topics In Applied Earth Observations And Remote Sensing ISSN: 1939-1404, 2015 vol:8 fasc: 8 págs: 1 - 8, DOI:10.1109/JSTARS.2015.2428217 ;ERNESTO PEREZ GONZALEZ, HORACIO TORRES SANCHEZ, HARBY DANIEL ARANGUREN FINO, JAVIER GUSTAVO HERRERA MURCIA, JOHNY HERNAN MONTANA CHAPARRO, ;nro=00000000000422;
379;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;30 ;Corto (Resumen) ;Editorial note - Ingeniería e Investigación Vol 35 No 1 ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2015 vol:35 fasc: 1 págs: 3 - 4, DOI:http://www.revistas.unal.edu.co/index.php/ingeinv/article/view/50079/50730 ;FABIO ANDRES PAVAS MARTINEZ, ;nro=00000000000422;
380;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;31 ;Publicado en revista especializada ;IEEE 1073 Standard implementation to manage and storage corporal variables using mobile devices ;Brasil, Ieee America Latina ISSN: 1548-0992, 2015 vol:13 fasc: págs: - , DOI:15480992 ;DAVID ALEJANDRO MARTINEZ VASQUEZ, ;nro=00000000000422;
381;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;32 ;Publicado en revista especializada ;Control Systems for the Power Grid and Their Resiliency to Attacks ;Estados Unidos, Ieee Security & Privacy Magazine ISSN: 1540-7993, 2014 vol:12 fasc: 6 págs: 15 - 23, DOI:10.1109/MSP.2014.111 ;EDUARDO ALIRIO MOJICA NAVA, CARLOS BARRETO, NICANOR QUIJANO, ;nro=00000000000422;
382;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;33 ;Publicado en revista especializada ;Authenticated Encryption of PMU Data ;Colombia, Tecnura ISSN: 0123-921X, 2014 vol:18 fasc: N/A págs: 70 - 79, DOI:10.14483/udistrital.jour.tecnura.2014.DSE1.a06 ;ELVIS EDUARDO GAONA GARCIA, CESAR LEONARDO TRUJILLO RODRIGUEZ, EDUARDO ALIRIO MOJICA NAVA, ;nro=00000000000422;
383;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;34 ;Publicado en revista especializada ;Synchronization of isolated microgrids with a communication infrastructure using energy storage systems ;Estados Unidos, International Journal Of Electrical Power &Amp| Energy Systems ISSN: 0142-0615, 2014 vol:63 fasc: 1 págs: 71 - 82, DOI:10.1016/j.ijepes.2014.05.042 ;JAIRO ALONSO GIRALDO, EDUARDO ALIRIO MOJICA NAVA, NICANOR QUIJANO SILVA, NICANOR QUIJANO, JAIRO ALONSO GIRALDO TRUJILLO, ;nro=00000000000422;
384;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;35 ;Publicado en revista especializada ;A polynomial approach for optimal control of switched nonlinear systems ;Estados Unidos, International Journal Of Robust And Nonlinear Control ISSN: 1099-1239, 2014 vol:24 fasc: 12 págs: 1797 - 1808, DOI:10.1002/rnc.2964 ;EDUARDO ALIRIO MOJICA NAVA, NICANOR QUIJANO, NALY RAKOTO RAVALONTSALAMA, NICANOR QUIJANO SILVA, ;nro=00000000000422;
385;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;36 ;Publicado en revista especializada ;Optimal Control of Switching Topology Networks ;Estados Unidos, Mathematical Problems In Engineering ISSN: 1563-5147, 2014 vol:2014 fasc: 7 págs: 1 - 9, DOI:10.1155/2014/268541 ;EDUARDO ALIRIO MOJICA NAVA, ;nro=00000000000422;
386;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;37 ;Publicado en revista especializada ;Tracking of Kuramoto oscillators with input saturation and applications in smart grids ;Estados Unidos, Proceedings Of The American Control Conference, (Proc. Am. Control Conf) ISSN: 0743-1619, 2014 vol:1 fasc: N/A págs: 2656 - 2661, DOI:10.1109/ACC.2014.6858905 ;JAIRO ALONSO GIRALDO, EDUARDO ALIRIO MOJICA NAVA, NICANOR QUIJANO, ;nro=00000000000422;
387;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;38 ;Publicado en revista especializada ;Influence of non-flat terrain on lightning induced voltages on distribution networks ;Colombia, Electric Power Systems Research ISSN: 0378-7796, 2014 vol:113 fasc: N/A págs: 115 - 120, DOI:10.1016/j.epsr.2014.02.034 ;ERNESTO PEREZ GONZALEZ, EDISON ANDRES SOTO RIOS, JAVIER GUSTAVO HERRERA MURCIA, ;nro=00000000000422;
388;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;39 ;Publicado en revista especializada ;Comparison of emerging metaheuristic algorithms for optimal hydrothermal system operation ;Colombia, Swarm And Evolutionary Computation ISSN: 2210-6502, 2014 vol:18 fasc: N/A págs: 83 - 96, DOI: ;MARTHA PATRICIA CAMARGO MARTINEZ, ;nro=00000000000422;
389;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;40 ;Publicado en revista especializada ;Dynamic Population Games for Optimal Dispatch on Hierarchical Microgrid Control ;Estados Unidos, Ieee Transactions On Systems Man And Cybernetics Part C-Applications And Reviews ISSN: 1094-6977, 2014 vol:44 fasc: 3 págs: 306 - 317, DOI:10.1109/TSMCC.2013.2266117 ;EDUARDO ALIRIO MOJICA NAVA, CARLOS MACANA, NICANOR QUIJANO, NICANOR QUIJANO SILVA, ;nro=00000000000422;
390;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;41 ;Publicado en revista especializada ;Electromagnetic Field Due to Lightning Striking on Top of a Cone-Shaped Mountain Using the FDTD ;Estados Unidos, Ieee Transactions On Electromagnetic Compatibility ISSN: 0018-9375, 2014 vol:56 fasc: 5 págs: 1112 - 1120, DOI:10.1109/TEMC.2014.2301138 ;ERNESTO PEREZ GONZALEZ, EDISON ANDRES SOTO RIOS, JAVIER GUSTAVO HERRERA MURCIA, ;nro=00000000000422;
391;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;42 ;Publicado en revista especializada ;Estimation of insulation overheating in Medium Voltage and Low Voltage conductors and transformers due to stationary disturbances ;España, Renewable Energy And Power Quality Journal Re&Pqj| ISSN: 2172-038X, 2013 vol:11 fasc: N/A págs: 1 - 6, DOI:http://www.icrepq.com/icrepq'13/297-duran.pdf ;IVAN CAMILO DURAN TOVAR, FABIO ANDRES PAVAS MARTINEZ, OSCAR GERMAN DUARTE VELASCO, ;nro=00000000000422;
392;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;43 ;Publicado en revista especializada ;Fault zones location on distribution systems based on clustering of voltage sags patterns ;China, Procedings- International Conference On Harmonics And Quality Of Power ISSN: 1540-6008, 2012 vol:1 fasc: N/A págs: 486 - 493, DOI:10.1109/ICHQP.2012.6381254 ;MIGUEL FERNANDO ROMERO LOZANO, LUIS EDUARDO GALLEGO VEGA, FABIO ANDRES PAVAS MARTINEZ, ;nro=00000000000422;
393;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;44 ;Publicado en revista especializada ;Web based management system for power quality assessment and detection of critical zones. ;Inglaterra, Ieee Pes International Conference And Exhibition On Innovative Smart Grid Technologies (Isgt Europe), 2011 ISSN: 2165-4816, 2011 vol:1 fasc: N/A págs: 1 - 8, DOI:10.1109/ISGTEurope.2011.6162737 ;MIGUEL FERNANDO ROMERO LOZANO, LUIS EDUARDO GALLEGO VEGA, FABIO ANDRES PAVAS MARTINEZ, ;nro=00000000000422;
394;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;45 ;Publicado en revista especializada ;Operational Analysis of electric field mills as lightning warning systems in Colombia ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: 3 págs: 1 - 10, DOI: ;HORACIO TORRES SANCHEZ, HARBY DANIEL ARANGUREN FINO, ;nro=00000000000422;
395;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;46 ;Publicado en revista especializada ;Development of Power Quality Monitoring System for Power Quality Assessment and Critical Zones Detection ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: sup 2 págs: 102 - 109, DOI: ;RICARDO ANDRES PARDO MARTINEZ, MIGUEL FERNANDO ROMERO LOZANO, ;nro=00000000000422;
396;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;47 ;Publicado en revista especializada ;Estimation of voltage sags patterns with k-means algorithm and clustering of fault zones in high and medium voltage grids ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: sup 2 págs: 131 - 138, DOI: ;MIGUEL FERNANDO ROMERO LOZANO, LUIS EDUARDO GALLEGO VEGA, ;nro=00000000000422;
397;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;48 ;Publicado en revista especializada ;ANÁLISIS OPERACIONAL DE MOLINOS DE CAMPO ELÉCTRICO COMO SISTEMAS DE ALERTA DE TORMENTAS ELÉCTRICAS EN COLOMBIA ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: 2 págs: 51 - 57, DOI: ;ERNESTO PEREZ GONZALEZ, HARBY DANIEL ARANGUREN FINO, HORACIO TORRES SANCHEZ, JAVIER GUSTAVO HERRERA MURCIA, JESUS ALBERTO LOPEZ TRUJILLO, ;nro=00000000000422;
398;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;49 ;Publicado en revista especializada ;Estimation of Voltage Sags Patterns with k-means algorithm and Clustering of Fault Zones in High and Medium Voltage Grids. ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: 2 págs: 131 - 138, DOI: ;LUIS EDUARDO GALLEGO VEGA, ;nro=00000000000422;
399;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;50 ;Publicado en revista especializada ;Development of Power Quality Monitoring System for Power Quality Assessment and Critical Zones Detection ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: 2 págs: 102 - 109, DOI: ;RICARDO ANDRES PARDO MARTINEZ, LUIS EDUARDO GALLEGO VEGA, ;nro=00000000000422;
400;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;51 ;Publicado en revista especializada ;Applying FBD-power theory to analysing effective lighting devices¿ impact on power quality and electric grid efficiency ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: Suplem. 2 págs: 110 - 117, DOI: ;FABIO ANDRES PAVAS MARTINEZ, ANA MARIA BLANCO CASTANEDA, ESTRELLA ESPERANZA PARRA LOPEZ, ;nro=00000000000422;
401;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;52 ;Publicado en revista especializada ;Estimation of voltage sags patterns with k-means algorithm and clustering of fault zones in high and medium voltage grids ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: suplem 2 págs: 131 - 138, DOI: ;FABIO ANDRES PAVAS MARTINEZ, LUIS EDUARDO GALLEGO VEGA, MIGUEL FERNANDO ROMERO LOZANO, ;nro=00000000000422;
402;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;53 ;Publicado en revista especializada ;Editorial ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: Sumplem.2 págs: 3 - 4, DOI: ;FABIO ANDRES PAVAS MARTINEZ, HORACIO TORRES SANCHEZ, CAMILO YOUNES VELOSA, EDUARDO ANTONIO CANO PLATA, ;nro=00000000000422;
403;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;No;54 ;Publicado en revista especializada ;Electrostatic Field Changes versus Distance for Negative Cloud to Ground Flashes ;Colombia, Journal Of Electrostatics ISSN: 0304-3886, 2011 vol:In Review fasc: N/A págs: 1 - , DOI: ;HARBY DANIEL ARANGUREN FINO, ;nro=00000000000422;
404;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;No;55 ;Publicado en revista especializada ;Electrostatic Field Changes versus Distance for Negative Cloud to Ground Flashes ;Colombia, Journal Of Electrostatics ISSN: 0304-3886, 2011 vol:In Review fasc: págs: 1 - , DOI: ;HARBY DANIEL ARANGUREN FINO, ;nro=00000000000422;
405;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;56 ;Publicado en revista especializada ;Methodology for assessing the impacts of distributed generation interconnection ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: 2 págs: 36 - 44, DOI: ;LUIS ERNESTO LUNA RAMIREZ, ESTRELLA PARRA, ;nro=00000000000422;
406;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;57 ;Publicado en revista especializada ;La Facultad de Ingeniería Hoy: una aproximación hacia la construcción de indicadores académicos. Ingeniería e Investigación ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: 2 págs: 25 - 37, DOI: ;HERNAN GUSTAVO CORTES MORA, LUIS EDUARDO GALLEGO VEGA, ;nro=00000000000422;
407;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;58 ;Publicado en revista especializada ;Developing of Power Quality Monitoring System for Power Quality Assessment and Critical Zones Detection ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2011 vol:31 fasc: N/A págs: 102 - 108, DOI: ;MIGUEL FERNANDO ROMERO LOZANO, RICARDO ANDRES PARDO MARTINEZ, ;nro=00000000000422;
408;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;59 ;Publicado en revista especializada ;Modeling of Bidding Prices in Power Markets Using Clustering and Fuzzy Association Rules ;Colombia, Dyna ISSN: 0012-7353, 2011 vol:78 fasc: N/A págs: 131 - 141, DOI: ;OSCAR GERMAN DUARTE VELASCO, ;nro=00000000000422;
409;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;60 ;Publicado en revista especializada ;Efficiency evaluation of phosphor-white high-power light-emitting diodes ;Japón, Journal Of Light And Visual Environment ISSN: 0387-8805, 2011 vol:35 fasc: 3 págs: 199 - 206, DOI: ;PAULA CATALINA ACUNA RONCANCIO, ARNO KEPPENS, H.T. CHEN, PETER HANSELAER, GEERT DECONINCK, ;nro=00000000000422;
410;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;61 ;Publicado en revista especializada ;Desarrollo de un controlador de velocidad de un motor de imanes permanentes utilizando técnicas de realización rápida de prototipos ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2010 vol:30 fasc: 3 págs: 140 - 148, DOI: ;CAMILO YOUNES VELOSA, ;nro=00000000000422;
411;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;62 ;Publicado en revista especializada ;Estimación y Análisis de Precios Nodales como Efecto de las Restriciones de Transmisión en el Mercado Mayorista de Colombia ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2010 vol:30 fasc: N/A págs: 71 - 85, DOI: ;OSCAR GERMAN DUARTE VELASCO, ;nro=00000000000422;
412;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;63 ;Publicado en revista especializada ;Calculation of Lightning-Induced Voltages on Overhead Distribution Lines Including Insulation Breakdown ;Inglaterra, Ieee Transactions On Power Delivery ISSN: 0885-8977, 2010 vol:25 fasc: 4 págs: 3078 - 3083, DOI:10.1109/TPWRD.2010.2059050 ;ALBERTO DE CONTI, ERNESTO PEREZ GONZALEZ, EDISON ANDRES SOTO RIOS, FERNANDO SILVEIRA, SILVERIO VISACRO, HORACIO TORRES SANCHEZ, ;nro=00000000000422;
413;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;64 ;Publicado en revista especializada ;A model to compute the frequency performance of reinforced concrete structures stroked by lightning ;Italia, X Sipda International Symposium On Lightning Protection ISSN: 2176-2759, 2010 vol:11 fasc: 1 págs: 25 - 30, DOI: ;HORACIO TORRES SANCHEZ, ;nro=00000000000422;
414;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;65 ;Publicado en revista especializada ;Estudio Sobre el Papel de las Restricciones de Transmisión en la Oferta de la Energía Eléctrica en Colombia ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2010 vol:30 fasc: N/A págs: 62 - 77, DOI: ;OSCAR GERMAN DUARTE VELASCO, ;nro=00000000000422;
415;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;66 ;Publicado en revista especializada ;Técnicas de filtrado de IEM en convertidores electrónicos de potencia ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2010 vol:30 fasc: 2 págs: 168 - 177, DOI: ;EDUARDO ANTONIO CANO PLATA, CAMILO YOUNES VELOSA, ;nro=00000000000422;
416;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;67 ;Publicado en revista especializada ;Calculation of Lightning-Induced Voltages on Overhead Distribution Lines Including Insulation Breakdown ;Estados Unidos, Ieee Transactions On Power Delivery ISSN: 0885-8977, 2010 vol:1 fasc: 1 págs: 25 - 30, DOI: ;HORACIO TORRES SANCHEZ, ;nro=00000000000422;
417;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;68 ;Publicado en revista especializada ;Identificación de parámetros de líneas de transmisión usando estimación de estado ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2010 vol:30 fasc: n/a págs: 56 - 63, DOI: ;FREDY ANDRES OLARTE DUSSAN, HERNANDO DIAZ MORALES, ;nro=00000000000422;
418;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;69 ;Publicado en revista especializada ;Analysis of Electric Grid Interdiction With Line Switching ;Estados Unidos, Ieee Transactions On Power Systems ISSN: 0885-8950, 2010 vol:25 fasc: 2 págs: 633 - 641, DOI: ;ANDRES RAMIRO DELGADILLO VEGA, JOSE MANUEL ARROYO, NATALIA ALGUACIL, ;nro=00000000000422;
419;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;70 ;Publicado en revista especializada ;Identificación de parámetros de líneas de transmisión usando estimación de estado. ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2010 vol:30 fasc: 1 págs: 56 - 63, DOI: ;FREDY ANDRES OLARTE DUSSAN, CARLOS EDUARDO BORDA ZAPATA, HERNANDO DIAZ M, ;nro=00000000000422;
420;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;71 ;Publicado en revista especializada ;Modelación dinámica por identificación de una columna de destilación continua ;España, Ingenieria Quimica ISSN: 0210-2064, 2009 vol:475 fasc: n/a págs: 128 - 136, DOI: ;HERNANDO DIAZ MORALES, ;nro=00000000000422;
421;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;72 ;Publicado en revista especializada ;Estudio sobre el papel de las restricciones de transmisión en la oferta de la energía eléctrica en Colombia ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2009 vol:30 fasc: 2 págs: 62 - 77, DOI: ;LUIS EDUARDO GALLEGO VEGA, OSCAR GERMAN DUARTE VELASCO, ;nro=00000000000422;
422;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;73 ;Publicado en revista especializada ;Modeling of bidding prices using clustering and fuzzy association rules ;Colombia, Dyna ISSN: 0012-7353, 2009 vol:78 fasc: 166 págs: 108 - 117, DOI: ;LUIS EDUARDO GALLEGO VEGA, OSCAR GERMAN DUARTE VELASCO, ;nro=00000000000422;
423;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;74 ;Publicado en revista especializada ;Estimación y Análisis de precios nodales como efecto de las restricciones de transmisión en el mercado mayorista de Colombia ;Colombia, Ingeniería E Investigación ISSN: 0120-5609, 2009 vol:30 fasc: 3 págs: 71 - 85, DOI: ;LUIS EDUARDO GALLEGO VEGA, OSCAR GERMAN DUARTE VELASCO, ;nro=00000000000422;
424;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;75 ;Publicado en revista especializada ;Discussion on existing methodologies for the responsibilities assignment problem ;Polonia, Przeglad Elektrotechniczny ISSN: 0033-2097, 2009 vol:85 fasc: 1 págs: 208 - 214, DOI: ;FABIO ANDRES PAVAS MARTINEZ, VOLKER STAUDT, HORACIO TORRES SANCHEZ, ;nro=00000000000422;
425;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;76 ;Publicado en revista especializada ;Review of CIGRE Report ¿Cloud-to-Ground Lightning Parameters Derived from Lightning Location Systems ¿ The Effects of System Performance ;Colombia, Electra ISSN: 0424-7701, 2009 vol:1 fasc: N/A págs: 1 - 10, DOI: ;HORACIO TORRES SANCHEZ, ;nro=00000000000422;
426;PRODUCCIÓN BIBLIOGRÁFICA;Artículos publicados;Si;77 ;Publicado en revista especializada ;On the lightning hazard warning using electrostatic field: analysis of summer thunderstorms in Spain ;Estados Unidos, Journal Of Electrostatics ISSN: 0304-3886, 2009 vol:67 fasc: N/A págs: 1 - 10, DOI:10.1016/j.elstat.2009.01.023. ;HORACIO TORRES SANCHEZ, HARBY DANIEL ARANGUREN FINO, ;nro=00000000000422;
